id_cliente,nome_cliente,segmento,regiao,data_inicio_cliente,industria
2165,Raul Fernandes,Consumidor,Sudeste,2025-03-12,Educação
2166,Bárbara Sales,Corporativo,Sul,2023-01-04,Tecnologia
2167,Thiago Pires,Pequena Empresa,Centro-Oeste,2025-04-08,Educação
2168,Davi Camargo,Consumidor,Sul,2022-03-31,Serviços
2169,Sabrina Sousa,Pequena Empresa,Nordeste,2025-07-31,Varejo
2170,Hellena Cirino,Consumidor,Sudeste,2023-04-09,Educação
2171,Laís Camargo,Pequena Empresa,Nordeste,2025-06-11,Educação
2172,Ana Julia Sousa,Consumidor,Norte,2025-03-07,Saúde
2173,Dr. Raul da Conceição,Consumidor,Sudeste,2023-12-21,Educação
2174,Theodoro Cirino,Corporativo,Nordeste,2022-02-08,Serviços
2175,Lavínia Sá,Consumidor,Norte,2022-03-21,Varejo
2176,Juan Correia,Pequena Empresa,Nordeste,2022-03-31,Saúde
2177,Isabelly Alves,Consumidor,Norte,2025-06-04,Tecnologia
2178,Anna Liz Viana,Pequena Empresa,Norte,2023-12-09,Tecnologia
2179,Maria Liz Alves,Pequena Empresa,Sudeste,2023-02-26,Varejo
2180,Maria Eduarda Ferreira,Consumidor,Sul,2024-07-23,Tecnologia
2181,Ester Gonçalves,Consumidor,Norte,2025-09-26,Serviços
2182,João Gabriel Sá,Consumidor,Norte,2026-01-29,Educação
2183,Dr. João Gabriel Caldeira,Consumidor,Sudeste,2025-09-21,Varejo
2184,Beatriz Rodrigues,Consumidor,Sul,2021-05-09,Saúde
2185,Leandro Oliveira,Pequena Empresa,Centro-Oeste,2022-08-06,Educação
2186,Rafael Peixoto,Corporativo,Centro-Oeste,2024-04-27,Tecnologia
2187,Gustavo Lima,Corporativo,Sul,2025-12-22,Tecnologia
2188,Josué da Conceição,Pequena Empresa,Nordeste,2023-03-06,Saúde
2189,Dra. Maria Laura da Cruz,Pequena Empresa,Sudeste,2022-11-06,Serviços
2190,Maria Isis Gomes,Pequena Empresa,Sul,2025-08-14,Saúde
2191,Agatha Viana,Consumidor,Centro-Oeste,2023-01-03,Varejo
2192,Srta. Maria Andrade,Corporativo,Norte,2021-05-19,Saúde
2193,Maria Julia Cardoso,Pequena Empresa,Centro-Oeste,2026-02-04,Tecnologia
2194,Gabrielly Moura,Consumidor,Norte,2025-01-19,Serviços
2195,Luísa Araújo,Consumidor,Sudeste,2021-05-20,Serviços
2196,Amanda da Costa,Consumidor,Norte,2026-02-28,Saúde
2197,Maria Isis Câmara,Consumidor,Sul,2022-08-21,Varejo
2198,Laura Fonseca,Corporativo,Norte,2021-03-25,Tecnologia
2199,Sr. Oliver Guerra,Consumidor,Nordeste,2022-04-11,Educação
2200,Giovanna da Cruz,Consumidor,Sul,2024-02-03,Serviços
2201,Lorena Marques,Corporativo,Sudeste,2022-02-04,Saúde
2202,Sr. Luiz Henrique da Conceição,Consumidor,Sul,2025-09-22,Varejo
2203,Ana Julia Borges,Consumidor,Nordeste,2023-09-01,Varejo
2204,Sra. Alexia da Rocha,Consumidor,Sudeste,2023-03-11,Tecnologia
2205,Erick Barbosa,Pequena Empresa,Centro-Oeste,2022-04-22,Serviços
2206,Manuela Novaes,Corporativo,Nordeste,2025-03-28,Tecnologia
2207,Gustavo da Rosa,Consumidor,Sudeste,2023-11-18,Educação
2208,Ryan Melo,Corporativo,Norte,2023-10-31,Educação
2209,Theodoro Rezende,Consumidor,Sul,2023-07-22,Educação
2210,Allana Fonseca,Corporativo,Sudeste,2022-03-14,Varejo
2211,Juliana Vieira,Pequena Empresa,Sul,2024-07-29,Serviços
2212,Rafaela Leão,Pequena Empresa,Norte,2024-06-19,Tecnologia
2213,Emanuella Farias,Consumidor,Sudeste,2024-04-06,Tecnologia
2214,Elisa Moreira,Corporativo,Centro-Oeste,2024-01-12,Educação
2215,Breno Correia,Pequena Empresa,Nordeste,2023-06-09,Serviços
2216,Benício Pereira,Consumidor,Sudeste,2025-09-19,Serviços
2217,Srta. Olivia Teixeira,Pequena Empresa,Norte,2021-07-27,Saúde
2218,Sra. Eloah Vargas,Consumidor,Sudeste,2023-03-18,Serviços
2219,Rodrigo Andrade,Corporativo,Sul,2022-11-05,Serviços
2220,Sr. Vinícius da Mota,Consumidor,Sudeste,2021-04-25,Tecnologia
2221,Luna da Luz,Pequena Empresa,Centro-Oeste,2023-08-22,Serviços
2222,Sra. Heloísa Santos,Consumidor,Sudeste,2023-03-03,Serviços
2223,Dr. João Vitor Rios,Consumidor,Nordeste,2023-10-03,Tecnologia
2224,Manuella da Cunha,Consumidor,Sudeste,2025-02-11,Serviços
2225,Mathias Jesus,Consumidor,Sul,2023-09-10,Tecnologia
2226,Dr. Dom Monteiro,Consumidor,Sudeste,2022-04-25,Saúde
2227,Lavínia Aparecida,Consumidor,Centro-Oeste,2025-09-20,Varejo
2228,Amanda Novais,Consumidor,Norte,2025-08-14,Tecnologia
2229,Enrico Vasconcelos,Consumidor,Sudeste,2023-07-04,Tecnologia
2230,Isadora Marques,Consumidor,Sudeste,2026-02-28,Serviços
2231,Enzo Gabriel Andrade,Pequena Empresa,Nordeste,2025-02-26,Tecnologia
2232,Ester Silveira,Consumidor,Centro-Oeste,2025-09-08,Educação
2233,Mariah Pires,Corporativo,Norte,2025-07-26,Educação
2234,Alícia Araújo,Corporativo,Sul,2022-10-18,Saúde
2235,Sr. Benicio Oliveira,Pequena Empresa,Sudeste,2024-10-20,Tecnologia
2236,Luan Andrade,Consumidor,Norte,2025-06-28,Serviços
2237,Valentim Araújo,Corporativo,Sul,2026-02-22,Serviços
2238,Vicente Vasconcelos,Consumidor,Centro-Oeste,2023-09-25,Varejo
2239,Theo Moura,Consumidor,Centro-Oeste,2025-05-30,Saúde
2240,Luigi da Costa,Consumidor,Norte,2025-05-19,Serviços
2241,Oliver Fonseca,Pequena Empresa,Sul,2021-09-01,Varejo
2242,Sra. Lara Mendonça,Consumidor,Centro-Oeste,2025-05-22,Serviços
2243,Caio Gomes,Consumidor,Norte,2023-09-16,Varejo
2244,Maria Júlia Melo,Corporativo,Centro-Oeste,2021-06-14,Educação
2245,José das Neves,Corporativo,Centro-Oeste,2023-04-03,Educação
2246,Cecília Rezende,Consumidor,Centro-Oeste,2024-12-01,Serviços
2247,Brayan Rios,Consumidor,Nordeste,2025-01-30,Saúde
2248,Aurora Sales,Pequena Empresa,Sul,2021-06-26,Tecnologia
2249,Caroline Barbosa,Consumidor,Norte,2021-08-07,Saúde
2250,Sra. Isabela Pinto,Consumidor,Norte,2025-09-08,Saúde
2251,Marcos Vinicius Santos,Consumidor,Sul,2023-09-12,Tecnologia
2252,Ravi Lucca Gonçalves,Corporativo,Sul,2025-04-16,Educação
2253,Rebeca Sales,Pequena Empresa,Sul,2023-09-27,Educação
2254,Dra. Cecília Gomes,Pequena Empresa,Sul,2022-11-10,Tecnologia
2255,Agatha Barbosa,Corporativo,Sudeste,2023-12-27,Varejo
2256,Léo Albuquerque,Consumidor,Norte,2021-04-17,Saúde
2257,Ana Liz da Mota,Consumidor,Sudeste,2022-11-09,Serviços
2258,Lívia Campos,Consumidor,Centro-Oeste,2025-04-30,Educação
2259,Luiza Garcia,Consumidor,Centro-Oeste,2025-10-26,Serviços
2260,Marcela Lima,Consumidor,Norte,2026-01-03,Tecnologia
2261,Gael Gonçalves,Pequena Empresa,Centro-Oeste,2022-03-04,Serviços
2262,Sra. Milena Rodrigues,Pequena Empresa,Sul,2021-12-02,Serviços
2263,Enrico Correia,Corporativo,Sudeste,2025-01-04,Saúde
2264,Srta. Maya Costela,Consumidor,Sul,2023-06-01,Tecnologia
2265,Asafe Oliveira,Pequena Empresa,Centro-Oeste,2023-06-19,Serviços
2266,Ana Sophia Rios,Pequena Empresa,Sudeste,2023-10-31,Educação
2267,Allana Monteiro,Consumidor,Sul,2022-10-24,Tecnologia
2268,Pedro Henrique Almeida,Pequena Empresa,Norte,2022-11-06,Educação
2269,Isis Silveira,Consumidor,Sul,2022-03-25,Varejo
2270,Dr. Rael Sá,Consumidor,Centro-Oeste,2024-08-22,Serviços
2271,Oliver Castro,Consumidor,Sudeste,2024-09-26,Tecnologia
2272,Caio Macedo,Consumidor,Norte,2022-10-22,Educação
2273,Arthur Rocha,Consumidor,Sudeste,2023-03-07,Serviços
2274,Maria Cecília Ribeiro,Pequena Empresa,Norte,2021-10-24,Saúde
2275,Ryan Carvalho,Corporativo,Sudeste,2024-09-08,Educação
2276,Mirella Novais,Pequena Empresa,Centro-Oeste,2021-08-12,Educação
2277,Pedro Miguel Freitas,Pequena Empresa,Norte,2021-07-06,Varejo
2278,Srta. Eloah Sales,Consumidor,Nordeste,2025-02-13,Saúde
2279,Dra. Eloá Mendonça,Pequena Empresa,Sudeste,2026-01-01,Varejo
2280,Mariah da Paz,Consumidor,Sudeste,2023-01-28,Saúde
2281,Srta. Ana Luiza Teixeira,Consumidor,Sul,2025-09-14,Educação
2282,Maria Clara Sales,Consumidor,Norte,2024-02-10,Varejo
2283,João Gabriel da Mota,Consumidor,Nordeste,2022-10-19,Serviços
2284,Emanuella Cardoso,Consumidor,Centro-Oeste,2025-10-20,Saúde
2285,Luiz Fernando Cavalcanti,Consumidor,Sul,2024-06-27,Educação
2286,Srta. Eduarda Brito,Consumidor,Nordeste,2025-12-01,Tecnologia
2287,Bella Abreu,Corporativo,Norte,2023-10-15,Saúde
2288,Evelyn Câmara,Consumidor,Nordeste,2021-08-12,Saúde
2289,Joana Moura,Consumidor,Sudeste,2025-08-19,Serviços
2290,Benicio da Rocha,Consumidor,Sudeste,2022-11-21,Saúde
2291,Mirella Rios,Pequena Empresa,Sul,2021-12-24,Saúde
2292,Levi Guerra,Consumidor,Norte,2021-09-06,Serviços
2293,Rhavi Andrade,Consumidor,Norte,2022-06-05,Serviços
2294,José Miguel Silva,Consumidor,Nordeste,2024-02-26,Varejo
2295,Liam Marques,Consumidor,Sul,2021-07-16,Educação
2296,Esther Lopes,Consumidor,Norte,2022-05-25,Educação
2297,Apollo Moura,Consumidor,Sudeste,2022-07-17,Varejo
2298,Henry Gabriel Borges,Consumidor,Nordeste,2021-06-01,Educação
2299,Isabela Campos,Consumidor,Centro-Oeste,2024-01-20,Saúde
2300,Hadassa Sampaio,Consumidor,Sudeste,2025-07-08,Varejo
2301,Léo Correia,Pequena Empresa,Sul,2023-10-03,Varejo
2302,Arthur Miguel Souza,Consumidor,Norte,2023-08-23,Educação
2303,Dr. Otávio Silva,Consumidor,Sudeste,2021-11-14,Tecnologia
2304,Bento Moraes,Consumidor,Centro-Oeste,2024-04-28,Educação
2305,Dr. Calebe Aparecida,Corporativo,Centro-Oeste,2024-12-22,Tecnologia
2306,Sarah Moraes,Consumidor,Sul,2021-12-14,Varejo
2307,Luiz Miguel Guerra,Consumidor,Sudeste,2023-12-24,Tecnologia
2308,Stella Cavalcante,Pequena Empresa,Nordeste,2025-07-21,Saúde
2309,Yuri Cardoso,Consumidor,Sudeste,2022-10-03,Serviços
2310,Sr. André Nunes,Consumidor,Centro-Oeste,2024-09-22,Tecnologia
2311,Maria Laura da Rocha,Consumidor,Sul,2023-05-05,Serviços
2312,Sra. Juliana Guerra,Corporativo,Sul,2024-02-21,Saúde
2313,Maria Julia Alves,Consumidor,Nordeste,2025-12-04,Serviços
2314,Pedro Lucas Gomes,Pequena Empresa,Sul,2022-12-28,Saúde
2315,Natália Sampaio,Corporativo,Sul,2024-08-29,Serviços
2316,Vitor Hugo Guerra,Consumidor,Sul,2024-03-25,Serviços
2317,Renan Lima,Consumidor,Sul,2025-08-17,Educação
2318,Benicio Teixeira,Consumidor,Sul,2025-03-28,Tecnologia
2319,Dr. Yago Ribeiro,Consumidor,Centro-Oeste,2025-05-04,Serviços
2320,Lorenzo Pinto,Consumidor,Sudeste,2025-11-15,Varejo
2321,Caroline Souza,Corporativo,Norte,2022-12-19,Educação
2322,Catarina Pastor,Pequena Empresa,Sul,2022-11-20,Tecnologia
2323,Dr. Renan Nunes,Pequena Empresa,Norte,2023-09-25,Educação
2324,Marcela da Cruz,Consumidor,Norte,2025-01-17,Tecnologia
2325,Clara Cavalcante,Pequena Empresa,Centro-Oeste,2023-11-02,Saúde
2326,Apollo Gomes,Corporativo,Sul,2024-02-12,Serviços
2327,Cecilia Santos,Pequena Empresa,Norte,2025-07-18,Varejo
2328,Yago Rios,Consumidor,Sul,2023-09-15,Educação
2329,Valentim Guerra,Pequena Empresa,Nordeste,2025-11-05,Educação
2330,Sr. Anthony Gabriel Guerra,Consumidor,Nordeste,2021-12-26,Educação
2331,Ana Clara Gonçalves,Consumidor,Nordeste,2022-08-12,Educação
2332,Sr. Matheus Monteiro,Consumidor,Norte,2026-01-16,Serviços
2333,Maria Fernanda Vieira,Pequena Empresa,Nordeste,2023-05-02,Tecnologia
2334,Sr. Benício Pastor,Pequena Empresa,Centro-Oeste,2022-09-28,Serviços
2335,Danilo Monteiro,Consumidor,Centro-Oeste,2022-07-27,Saúde
2336,Rael Pimenta,Consumidor,Norte,2021-08-10,Serviços
2337,Otávio Vieira,Consumidor,Sul,2022-10-06,Serviços
2338,Isadora Mendonça,Consumidor,Sudeste,2022-10-01,Saúde
2339,Luiz Fernando da Paz,Consumidor,Sul,2024-04-13,Serviços
2340,Maysa Albuquerque,Consumidor,Sul,2024-12-30,Tecnologia
2341,Maria Isis Ferreira,Pequena Empresa,Sul,2023-01-30,Varejo
2342,Aylla Ramos,Consumidor,Sul,2021-05-09,Saúde
2343,Esther Cardoso,Consumidor,Sudeste,2023-10-08,Educação
2344,Beatriz da Rocha,Consumidor,Nordeste,2021-08-26,Tecnologia
2345,Calebe Pastor,Corporativo,Sul,2024-02-29,Varejo
2346,Augusto Cunha,Pequena Empresa,Centro-Oeste,2021-04-22,Tecnologia
2347,Gustavo Martins,Pequena Empresa,Norte,2021-12-14,Tecnologia
2348,Agatha Cardoso,Consumidor,Norte,2024-03-29,Educação
2349,Júlia da Cunha,Consumidor,Centro-Oeste,2025-09-06,Varejo
2350,Isadora Caldeira,Consumidor,Sul,2021-12-14,Tecnologia
2351,Ana Vitória Cavalcante,Pequena Empresa,Sudeste,2023-07-02,Educação
2352,Carolina Mendes,Corporativo,Nordeste,2025-09-23,Saúde
2353,Gabriela da Cruz,Pequena Empresa,Norte,2024-07-22,Educação
2354,Theodoro Sousa,Corporativo,Nordeste,2021-12-05,Serviços
2355,Lunna Ribeiro,Pequena Empresa,Sudeste,2024-09-17,Educação
2356,Manuela Santos,Consumidor,Norte,2022-09-08,Educação
2357,Ana Lívia Gonçalves,Corporativo,Nordeste,2021-08-03,Educação
2358,Gabriel Monteiro,Consumidor,Sudeste,2023-12-23,Tecnologia
2359,Breno da Cunha,Consumidor,Nordeste,2022-12-15,Varejo
2360,Emanuelly Souza,Consumidor,Sul,2024-05-03,Educação
2361,Emanuella Azevedo,Consumidor,Sudeste,2023-06-02,Educação
2362,Diego Souza,Consumidor,Nordeste,2023-01-18,Serviços
2363,Zoe Martins,Consumidor,Sul,2023-08-01,Serviços
2364,Dra. Ayla Vargas,Consumidor,Sul,2021-05-07,Saúde
2365,Dr. Matteo Melo,Consumidor,Sudeste,2025-10-26,Saúde
2366,Alícia Alves,Consumidor,Centro-Oeste,2022-11-04,Serviços
2367,João Pedro Oliveira,Consumidor,Norte,2021-07-15,Varejo
2368,Josué Aparecida,Consumidor,Sudeste,2024-09-15,Saúde
2369,Olívia Abreu,Consumidor,Sul,2026-01-17,Varejo
2370,Eloah da Mota,Pequena Empresa,Sul,2026-02-16,Serviços
2371,Oliver da Rocha,Pequena Empresa,Sudeste,2022-08-20,Saúde
2372,Milena Pires,Pequena Empresa,Centro-Oeste,2022-01-09,Educação
2373,Dr. Lucas Nunes,Pequena Empresa,Norte,2021-09-30,Serviços
2374,Stella da Cruz,Consumidor,Nordeste,2024-02-23,Saúde
2375,Ravy da Luz,Pequena Empresa,Sudeste,2024-11-13,Varejo
2376,Joana da Costa,Consumidor,Norte,2025-09-06,Varejo
2377,Nicole Souza,Consumidor,Norte,2022-06-03,Saúde
2378,Marcela Cavalcante,Pequena Empresa,Sul,2023-11-30,Varejo
2379,Marcelo Novais,Consumidor,Nordeste,2021-12-03,Saúde
2380,Rael Alves,Pequena Empresa,Sudeste,2025-07-10,Saúde
2381,João Pedro Albuquerque,Pequena Empresa,Sul,2021-04-02,Varejo
2382,João Miguel Andrade,Corporativo,Sul,2021-12-05,Tecnologia
2383,Cauã Mendes,Corporativo,Centro-Oeste,2026-02-15,Educação
2384,Maria Cecília Nunes,Consumidor,Norte,2025-10-30,Serviços
2385,Renan Fonseca,Consumidor,Sudeste,2025-06-20,Educação
2386,Fernanda Caldeira,Consumidor,Sudeste,2024-03-20,Serviços
2387,Dr. Nathan Albuquerque,Consumidor,Sudeste,2024-07-03,Serviços
2388,Daniela Cavalcante,Pequena Empresa,Sul,2025-07-20,Educação
2389,Olívia Aparecida,Pequena Empresa,Centro-Oeste,2026-03-07,Saúde
2390,Ester Moreira,Pequena Empresa,Nordeste,2023-01-30,Varejo
2391,Isabelly da Cunha,Consumidor,Sul,2022-10-25,Tecnologia
2392,Heloisa Ramos,Consumidor,Nordeste,2021-12-26,Tecnologia
2393,Evelyn Albuquerque,Consumidor,Centro-Oeste,2025-02-03,Tecnologia
2394,Bryan Vargas,Consumidor,Norte,2025-09-03,Educação
2395,Giovanna Araújo,Corporativo,Sudeste,2025-12-16,Educação
2396,Gabriel Lopes,Consumidor,Nordeste,2026-01-08,Saúde
2397,Maria Laura Rios,Consumidor,Sul,2023-03-24,Tecnologia
2398,Manuella Caldeira,Consumidor,Nordeste,2024-12-12,Saúde
2399,Bella Sousa,Pequena Empresa,Norte,2022-06-22,Tecnologia
2400,Asafe Porto,Pequena Empresa,Sudeste,2022-06-17,Educação
2401,Camila Cunha,Consumidor,Nordeste,2023-07-25,Varejo
2402,Melina Barros,Consumidor,Norte,2023-01-01,Varejo
2403,Lavínia Costa,Consumidor,Sul,2023-09-26,Varejo
2404,Maria Clara Lima,Consumidor,Centro-Oeste,2023-04-25,Varejo
2405,Eduardo Moreira,Pequena Empresa,Sul,2022-06-24,Serviços
2406,Isis Peixoto,Pequena Empresa,Sudeste,2024-04-04,Tecnologia
2407,Maria Laura Sampaio,Consumidor,Sul,2022-08-30,Varejo
2408,Vitor Hugo Ribeiro,Consumidor,Sul,2024-06-29,Serviços
2409,Dra. Eloah Fonseca,Corporativo,Sul,2023-05-31,Serviços
2410,Eduarda da Cunha,Consumidor,Sul,2025-12-01,Serviços
2411,Felipe Peixoto,Pequena Empresa,Sudeste,2023-07-21,Saúde
2412,João Fonseca,Consumidor,Norte,2024-01-23,Saúde
2413,Ana Sophia Vieira,Consumidor,Nordeste,2023-03-21,Serviços
2414,Dra. Nina Cunha,Consumidor,Centro-Oeste,2023-03-30,Varejo
2415,Eduarda da Conceição,Consumidor,Nordeste,2023-12-15,Tecnologia
2416,Eloah Aragão,Corporativo,Nordeste,2023-02-27,Educação
2417,Isabelly Fogaça,Consumidor,Centro-Oeste,2023-01-05,Saúde
2418,Elisa da Rocha,Consumidor,Sudeste,2025-11-27,Varejo
2419,Vitória Silveira,Consumidor,Centro-Oeste,2025-08-15,Varejo
2420,Emanuel Mendonça,Consumidor,Sudeste,2021-10-20,Educação
2421,Dr. Samuel das Neves,Consumidor,Nordeste,2021-06-02,Educação
2422,Dante Santos,Consumidor,Sudeste,2025-07-30,Varejo
2423,Ana Lívia da Cunha,Pequena Empresa,Norte,2023-10-18,Educação
2424,Léo Rodrigues,Consumidor,Centro-Oeste,2024-10-28,Varejo
2425,Ágatha Rezende,Consumidor,Norte,2024-07-27,Educação
2426,Arthur Costa,Corporativo,Nordeste,2025-04-15,Educação
2427,Daniel da Mata,Consumidor,Centro-Oeste,2024-11-06,Varejo
2428,Sophia Fonseca,Corporativo,Nordeste,2024-12-11,Serviços
2429,Srta. Sophie Cavalcanti,Consumidor,Norte,2024-11-26,Varejo
2430,Srta. Maria Liz Teixeira,Corporativo,Nordeste,2025-06-25,Tecnologia
2431,Maya Nunes,Pequena Empresa,Centro-Oeste,2024-11-11,Educação
2432,Maitê Marques,Pequena Empresa,Centro-Oeste,2022-02-22,Saúde
2433,Mariane Souza,Corporativo,Nordeste,2021-07-12,Educação
2434,Antonella Lopes,Consumidor,Centro-Oeste,2026-03-15,Tecnologia
2435,Maria Laura Silveira,Corporativo,Centro-Oeste,2021-08-02,Saúde
2436,Lucas Gabriel Pires,Consumidor,Nordeste,2025-09-10,Saúde
2437,Sr. Vitor Gabriel Moura,Consumidor,Norte,2023-11-25,Varejo
2438,Fernando da Conceição,Consumidor,Centro-Oeste,2024-10-12,Serviços
2439,Dr. Paulo Melo,Consumidor,Centro-Oeste,2024-12-29,Varejo
2440,Srta. Luara Sampaio,Consumidor,Centro-Oeste,2023-07-10,Saúde
2441,Sr. Ravi Lucca da Mota,Consumidor,Centro-Oeste,2025-01-01,Saúde
2442,Luiz Otávio Correia,Consumidor,Nordeste,2026-03-06,Serviços
2443,Théo Viana,Pequena Empresa,Norte,2023-07-23,Educação
2444,Júlia Pastor,Pequena Empresa,Norte,2025-12-02,Serviços
2445,Alícia Pacheco,Consumidor,Sudeste,2023-12-07,Varejo
2446,Arthur Miguel Ferreira,Consumidor,Centro-Oeste,2022-04-30,Educação
2447,Benjamim Brito,Consumidor,Centro-Oeste,2023-10-05,Varejo
2448,Isabel Gomes,Consumidor,Sudeste,2021-12-25,Serviços
2449,Benicio Mendes,Consumidor,Norte,2021-05-07,Educação
2450,Diogo Novaes,Consumidor,Sul,2025-06-23,Serviços
2451,Arthur Miguel Câmara,Consumidor,Sul,2021-12-09,Tecnologia
2452,Antony Albuquerque,Corporativo,Norte,2025-10-05,Saúde
2453,Agatha Castro,Consumidor,Centro-Oeste,2024-01-22,Educação
2454,Sr. Cauã Casa Grande,Consumidor,Sul,2023-08-29,Saúde
2455,Sr. Antony Alves,Consumidor,Nordeste,2025-07-21,Tecnologia
2456,Mariah Freitas,Consumidor,Nordeste,2021-04-12,Educação
2457,Maria Julia Pereira,Consumidor,Sudeste,2022-03-26,Saúde
2458,Miguel Fogaça,Pequena Empresa,Norte,2021-07-27,Saúde
2459,Apollo Borges,Consumidor,Norte,2024-02-17,Educação
2460,João Miguel Camargo,Consumidor,Sul,2023-10-12,Saúde
2461,Kamilly Ribeiro,Corporativo,Centro-Oeste,2025-11-14,Saúde
2462,Sr. Levi Fernandes,Corporativo,Norte,2023-03-19,Educação
2463,Calebe Vieira,Pequena Empresa,Sul,2023-11-07,Saúde
2464,Yuri Pastor,Consumidor,Sul,2025-02-11,Saúde
2465,Liam Sampaio,Pequena Empresa,Norte,2023-09-03,Varejo
2466,Nina Caldeira,Consumidor,Sul,2026-02-08,Varejo
2467,Manuela Garcia,Consumidor,Sudeste,2022-03-17,Tecnologia
2468,Sra. Daniela Pacheco,Consumidor,Sudeste,2024-08-15,Varejo
2469,Maria Cecília Teixeira,Consumidor,Norte,2025-03-29,Varejo
2470,Sr. Murilo Lopes,Consumidor,Centro-Oeste,2023-02-24,Tecnologia
2471,Pedro Novaes,Consumidor,Sudeste,2024-08-19,Saúde
2472,Liz Correia,Corporativo,Sudeste,2023-05-31,Saúde
2473,Nathan Ramos,Corporativo,Norte,2022-07-10,Varejo
2474,Antônio da Rosa,Pequena Empresa,Nordeste,2023-10-22,Tecnologia
2475,Sr. Bruno Gonçalves,Consumidor,Sul,2022-05-09,Saúde
2476,Larissa Rezende,Corporativo,Sudeste,2025-11-08,Serviços
2477,Hadassa das Neves,Consumidor,Nordeste,2025-08-26,Educação
2478,Cauã Correia,Pequena Empresa,Centro-Oeste,2021-11-18,Educação
2479,João Guilherme Farias,Consumidor,Nordeste,2025-12-19,Educação
2480,Nathan Abreu,Pequena Empresa,Norte,2025-09-09,Varejo
2481,Sr. Kaique Vieira,Consumidor,Centro-Oeste,2021-12-16,Educação
2482,Dr. Theodoro Araújo,Corporativo,Centro-Oeste,2025-02-10,Educação
2483,Ian Dias,Corporativo,Nordeste,2024-07-01,Serviços
2484,Asafe da Mata,Consumidor,Norte,2022-12-21,Saúde
2485,Eduardo Souza,Consumidor,Sudeste,2022-08-02,Serviços
2486,Brenda Rios,Corporativo,Nordeste,2024-05-16,Varejo
2487,Olivia da Cruz,Consumidor,Sudeste,2025-05-10,Educação
2488,Ryan Machado,Corporativo,Nordeste,2024-10-23,Saúde
2489,Alana Montenegro,Consumidor,Sudeste,2021-11-06,Educação
2490,Dra. Lívia Rezende,Consumidor,Nordeste,2025-06-30,Educação
2491,Levi Cirino,Consumidor,Centro-Oeste,2024-07-24,Varejo
2492,Ana Liz Melo,Consumidor,Sul,2026-03-08,Educação
2493,Sophie Dias,Pequena Empresa,Centro-Oeste,2022-09-08,Tecnologia
2494,Sra. Elisa Nascimento,Consumidor,Sudeste,2022-04-29,Saúde
2495,Rael Lopes,Consumidor,Norte,2023-09-21,Saúde
2496,Sr. Matteo Rodrigues,Consumidor,Centro-Oeste,2026-03-08,Tecnologia
2497,Thomas da Luz,Consumidor,Sul,2023-10-11,Varejo
2498,Luísa Novaes,Corporativo,Sudeste,2025-04-05,Educação
2499,Luana Nogueira,Corporativo,Centro-Oeste,2022-03-19,Educação
2500,Aurora Aragão,Consumidor,Nordeste,2023-07-23,Saúde
2501,Carolina da Cunha,Pequena Empresa,Norte,2025-05-05,Varejo
2502,Gabrielly Carvalho,Pequena Empresa,Sudeste,2025-05-11,Varejo
2503,Ágatha Marques,Consumidor,Centro-Oeste,2024-07-15,Varejo
2504,Ana Clara Alves,Corporativo,Sudeste,2024-09-28,Educação
2505,Ravi Costa,Consumidor,Nordeste,2023-01-27,Varejo
2506,Sra. Stephany Câmara,Consumidor,Sul,2022-10-15,Tecnologia
2507,Dr. Gustavo Henrique da Rosa,Corporativo,Centro-Oeste,2021-05-02,Serviços
2508,Otto Cassiano,Consumidor,Sudeste,2025-12-29,Varejo
2509,Sr. Erick Sousa,Pequena Empresa,Sudeste,2022-11-14,Serviços
2510,Carolina Barbosa,Corporativo,Sudeste,2026-02-18,Educação
2511,Fernanda Abreu,Consumidor,Sul,2021-09-18,Varejo
2512,Lucas Gabriel Machado,Corporativo,Sudeste,2025-04-14,Saúde
2513,Sra. Emanuelly Brito,Consumidor,Norte,2025-11-06,Educação
2514,Ana Cecília Fonseca,Consumidor,Norte,2025-10-28,Tecnologia
2515,Kevin Marques,Pequena Empresa,Sudeste,2025-05-06,Tecnologia
2516,Sr. João Gabriel Gomes,Corporativo,Norte,2023-02-20,Serviços
2517,Sara da Conceição,Consumidor,Centro-Oeste,2023-11-13,Serviços
2518,Vitor Gabriel Vasconcelos,Consumidor,Norte,2024-06-23,Saúde
2519,Srta. Luísa Machado,Pequena Empresa,Sudeste,2023-01-20,Saúde
2520,Maria Liz Monteiro,Pequena Empresa,Nordeste,2021-09-04,Tecnologia
2521,Thomas Jesus,Pequena Empresa,Centro-Oeste,2022-01-11,Varejo
2522,Lunna Aparecida,Consumidor,Sul,2024-03-08,Tecnologia
2523,Fernanda Cavalcante,Consumidor,Sudeste,2024-12-18,Tecnologia
2524,Isabelly Correia,Consumidor,Sul,2021-06-11,Saúde
2525,Jade da Luz,Pequena Empresa,Nordeste,2022-06-17,Serviços
2526,Thiago da Rosa,Consumidor,Sul,2022-02-16,Saúde
2527,Eloá Sá,Consumidor,Sudeste,2025-08-10,Saúde
2528,Srta. Mariane Silveira,Corporativo,Sudeste,2022-05-25,Saúde
2529,Pietra Silveira,Consumidor,Nordeste,2025-12-10,Tecnologia
2530,Sr. Valentim Mendes,Corporativo,Sudeste,2025-09-25,Varejo
2531,Sr. Mathias da Cruz,Pequena Empresa,Nordeste,2022-03-17,Tecnologia
